Record ID,Aircraft: Type,Airport: Name,Altitude bin,Aircraft: Make/Model,Wildlife: Number struck,Wildlife: Number Struck Actual,Effect: Impact to flight,FlightDate,Effect: Indicated Damage,Aircraft: Number of engines?,Aircraft: Airline/Operator,Origin State,When: Phase of flight,Conditions: Precipitation,Remains of wildlife collected?,Remains of wildlife sent to Smithsonian,Remarks,Wildlife: Size,Conditions: Sky,Wildlife: Species,Pilot warned of birds or wildlife?,Cost: Total $,Feet above ground,Number of people injured,Is Aircraft Large?
208492,Airplane,ALBANY INTL,< 1000 ft,FOKKER F100,2 to 10,7,None,3/11/2001 0:00,No damage,2,US AIRWAYS*,New York,Landing Roll,None,FALSE,FALSE,HIT BIRDS 60' INTO LDG ROLL. INSPN FOUND NO DMG,Small,Some Cloud,Unknown bird - small,N,0,0,0,No
206240,Airplane,LAGUARDIA NY,> 1000 ft,B-737-200,2 to 10,2,None,3/12/2001 0:00,No damage,2,US AIRWAYS*,New York,Climb,None,FALSE,FALSE,NO DMG FOUND ON L FWD FUSELAGE,Medium,Overcast,Unknown bird - medium,N,0,"1,200",0,Yes
206239,Airplane,GEORGE BUSH INTERCONTINENTAL,> 1000 ft,FOKKER F100,2 to 10,5,None,3/12/2001 0:00,Caused damage,2,AMERICAN AIRLINES,Texas,Approach,None,FALSE,FALSE,F/O'S WIPER BLADE BENT. 2 MILES OUTSIDE ON NIXON ON FINAL),Large,Some Cloud,Unknown bird - large,N,0,"2,000",0,No
206706,Airplane,RENTON MUNICIPAL ARPT,< 1000 ft,LEARJET-35,2 to 10,8,None,3/18/2001 0:00,Caused damage,2,BUSINESS,Washington,Landing Roll,Rain,FALSE,FALSE,"AT 1200 FT DOWN RWY, WE HIT 2 GEESE SLEEPING RT OF CENTERLINE ON RWY. IT WAS RAINING HARD AND WE DIDNT'S EE THEM UNTIL LANDING LITES ILLUMINATED THEM. HIT RT MAIN GEAR. DMG T OUT DEAR DOOR HINGE.",Large,Overcast,Canada goose,N,"1,302",0,0,No
205030,Airplane,THE EASTERN IOWA ARPT,< 1000 ft,DA-10 FALCON,2 to 10,7,None,3/20/2001 0:00,Caused damage,2,BUSINESS,Iowa,Approach,None,FALSE,FALSE,RT WING LE SLAT HAD SLIGHT DENT.,Medium,Some Cloud,Unknown bird - medium,Y,0,"1,000",0,No
200321,Airplane,DES MOINES INTL,< 1000 ft,CL-RJ100/200,2 to 10,9,None,3/23/2001 0:00,No damage,2,MESA AIRLINES,Iowa,Climb,None,FALSE,FALSE,DMG UNKN. PILOT WILL CHECK AT KPHX.,Medium,No Cloud,Unknown bird - medium,N,0,200,0,No
211303,Airplane,WASHINGTON DULLES INTL ARPT,> 1000 ft,A-319,2 to 10,5,None,3/25/2001 0:00,No damage,2,AIR CANADA,DC,Approach,None,FALSE,FALSE,FLT 696 HIT 3 SMALL BIRDS. NO DMG,Small,No Cloud,Unknown bird - small,N,0,"1,200",0,No
202798,Airplane,NORTH BEND MUNICIPAL,< 1000 ft,IAI-1124,2 to 10,9,None,3/28/2001 0:00,No damage,2,PRIVATELY OWNED,Oregon,Approach,Rain,FALSE,FALSE,2 BIRDS KILLED. NO DMG.,Large,Overcast,Canada goose,N,0,55,0,No
210599,Airplane,GEORGE BUSH INTERCONTINENTAL,< 1000 ft,B-757-200,2 to 10,4,None,4/5/2001 0:00,No damage,2,CONTINENTAL AIRLINES,Texas,Approach,None,FALSE,FALSE,"FLT 1937, ON FINAL. REPTD 5 STRIKES. NO REPTD DMG. INGESTION REPTD BY ENG MANU",Small,Overcast,Unknown bird - small,Y,0,100,0,Yes
206608,Airplane,ATLANTA INTL,< 1000 ft,A-320,2 to 10,9,Precautionary Landing,4/13/2001 0:00,Caused damage,2,AMERICA WEST AIRLINES,Georgia,Take-off run,Rain,FALSE,FALSE,POSSIBLE STARLINGS. 2 BIRDS WERE INGESTED INTO #1 ENG.,Medium,Some Cloud,Unknown bird - medium,N,0,0,0,No
210461,Airplane,HARRISBURG INTL,< 1000 ft,BA-31 JETSTR,2 to 10,8,None,4/14/2001 0:00,No damage,2,ATLANTIC COAST AIRLINES,Pennsylvania,Landing Roll,None,FALSE,FALSE,NO DMG.,Medium,No Cloud,Ring-billed gull,Y,0,0,0,No
207300,Airplane,WASHINGTON DULLES INTL ARPT,< 1000 ft,B-757-200,2 to 10,7,None,4/16/2001 0:00,No damage,2,DELTA AIR LINES,DC,Approach,Rain,FALSE,FALSE,RT WING WAS HIT. NO DMG OR DELAY. FLT 1706. ID BY WS BIOL.,Medium,Overcast,Ring-billed gull,N,0,20,0,Yes
209266,Airplane,SANTA BARBARA MUNICIPAL,< 1000 ft,EMB-120,2 to 10,10,None,4/16/2001 0:00,No damage,2,SKYWEST AIRLINES,California,Approach,None,FALSE,FALSE,"1 HIT NOSE JUST BELOW F/O'S WINDOW, OTHER WENT THRU THE #1 PROP.  SHORT FINAL. 200-300 AGL (ACCORDING TO CAPT). TWR SHOWS 50'",Medium,No Cloud,Mallard,N,0,200,0,No
203023,Airplane,KANSAS CITY INTL,< 1000 ft,BE-1900,2 to 10,5,None,4/20/2001 0:00,No damage,2,AIR MIDWEST,Missouri,Approach,None,FALSE,FALSE,FLT 5649,Small,Some Cloud,Mourning dove,N,0,50,0,No
212723,Airplane,BRADLEY INTL,> 1000 ft,B-757-200,2 to 10,7,None,4/23/2001 0:00,No damage,2,UPS AIRLINES,Connecticut,Approach,None,FALSE,FALSE,NO DMG.,Medium,No Cloud,Unknown bird - medium,N,0,"1,500",0,Yes
208857,Airplane,INDIANAPOLIS INTL,< 1000 ft,B-737-200,2 to 10,2,Precautionary Landing,4/29/2001 0:00,No damage,2,DELTA AIR LINES,Indiana,Climb,None,FALSE,FALSE,FLT 2308. NO DMG. INSPN COST $500-1000.,Small,No Cloud,Red-winged blackbird,N,976,10,0,Yes
209813,Airplane,GREATER ROCHESTER INTL,< 1000 ft,SAAB-340,2 to 10,10,None,4/30/2001 0:00,Caused damage,2,AMERICAN EAGLE AIRLINES,New York,Landing Roll,None,FALSE,FALSE,"FLT 012. DAMAGED RT PROP, INGESTION IN RT ENG. STRUCK L FRONT WINDSHLD, VERT. STABIL., AND RT HORIZ STABIL. (DATA ENTRY NOTE:  WS BIOL WHO WORK AT THIS AIRPORT BELIEVE THE GULL WAS MOST LIKELY A RING-BILL). PRECAUTIONARY ENG SHUT DOWN ON THE GROUND.",Medium,Some Cloud,Ring-billed gull,N,0,0,0,No
211775,Airplane,SAN DIEGO INTL,< 1000 ft,A-319,2 to 10,8,Precautionary Landing,5/3/2001 0:00,Caused damage,2,US AIRWAYS*,California,Climb,None,FALSE,FALSE,BELIEVED TO BE WESTERN GULLS. ENG RAN ROUGH AFTER INGESTION. VIBRATION & EXCESSIVE NOISE. EMERGENCY DECLARED. 4 BENT FAN BLADES. 8 FAN BLADES REPLACED.  LANDING UNEVENTFUL.,Medium,No Cloud,Western gull,N,"162,481",700,0,No
203423,Airplane,YEAGER ARPT,< 1000 ft,SHORTS 360,2 to 10,3,None,5/12/2001 0:00,No damage,2,AIR CARGO CARRIERS,West Virginia,Landing Roll,None,FALSE,FALSE,"FLT 60. # BIRDS STRUCK NOT REPTD, ASSUME 2-10, SAME AS # SEEN.",Large,Overcast,Canada goose,Y,0,0,0,No
209113,Airplane,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,< 1000 ft,B-727,2 to 10,5,None,5/14/2001 0:00,No damage,3,DELTA AIR LINES,Kentucky,Approach,None,FALSE,FALSE,2 BIRDS. NO DMG.,Small,No Cloud,Unknown bird - small,N,0,20,0,No
206021,Airplane,JAMES M COX DAYTON INTL,> 1000 ft,DC-8-70,2 to 10,9,None,5/18/2001 0:00,No damage,4,EMERY WORLDWIDE,Ohio,Approach,Fog,FALSE,FALSE,,Small,Some Cloud,Unknown bird - small,N,0,"2,000",0,No
210343,Airplane,YEAGER ARPT,< 1000 ft,BE-200 KING,2 to 10,3,None,5/19/2001 0:00,No damage,2,BUSINESS,West Virginia,Take-off run,Fog,FALSE,FALSE,NO DMG. NOTAM WARNING,Small,Overcast,Rock pigeon,Y,0,0,0,No
3504,Airplane,BARKSDALE AIR FORCE BASE ARPT,> 1000 ft,B-52H,2 to 10,8,Precautionary Landing,5/23/2001 0:00,No damage,,MILITARY,Louisiana,Approach,None,FALSE,FALSE,,Medium,No Cloud,Unknown bird or bat,Y,0,"1,800",0,No
207259,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,B-727-200,2 to 10,10,None,5/28/2001 0:00,No damage,3,AMERICAN AIRLINES,Texas,Landing Roll,None,FALSE,FALSE,FLT 1083. ABOUT 2000' INTO LDG ROLL.,Small,No Cloud,Rock pigeon,N,0,0,0,No
205603,Airplane,CHICAGO MIDWAY INTL ARPT,< 1000 ft,B-737-300,2 to 10,8,None,5/28/2001 0:00,No damage,2,SOUTHWEST AIRLINES,Illinois,Climb,None,FALSE,FALSE,PART STRUCK NOT REPTD.,Medium,Overcast,Unknown bird - medium,Y,0,50,0,Yes
210658,Airplane,TOLEDO EXPRESS ARPT,< 1000 ft,SAAB-340,2 to 10,7,None,5/31/2001 0:00,No damage,2,MESABA AIRLINES,Ohio,Climb,None,FALSE,FALSE,"FLT 3328. BIRD REPTD AS GOOSE, ASSUME CAGO",Large,No Cloud,Canada goose,Y,0,700,0,No
210055,Airplane,SALT LAKE CITY INTL,< 1000 ft,CL-RJ100/200,2 to 10,10,Precautionary Landing,6/3/2001 0:00,No damage,2,SKYWEST AIRLINES,Utah,Climb,None,FALSE,FALSE,HIT 2 CROWS ABOUT 200 FT OFF END OF RWY. NO DMG.,Medium,Overcast,American crow,N,0,200,0,No
207077,Airplane,DETROIT METRO WAYNE COUNTY ARPT,< 1000 ft,B-727-200,2 to 10,2,None,6/7/2001 0:00,No damage,3,NORTHWEST AIRLINES,Michigan,Landing Roll,None,FALSE,FALSE,FLT 459. INSPN. 2 BIRDS HIT NOSE.,Medium,No Cloud,Unknown bird - medium,Y,0,0,0,No
207563,Airplane,NEWARK LIBERTY INTL ARPT,< 1000 ft,A-300,2 to 10,5,None,6/8/2001 0:00,Caused damage,2,UPS AIRLINES,New Jersey,Approach,None,FALSE,FALSE,8 BLADES DAMAGED. BENT BLADES. CANOE DAMAGE. COMPRESSOR BLADES DAMAGED AND L WING FLAP TRACK CANOE FAIRING DAMAGED WITH LGR DENT AND A 4 IN CRACK. ENG REMOVED & REPLACED.,Large,No Cloud,Canada goose,Y,"3,644,483",150,0,No
214259,Airplane,SAVANNAH INTL,< 1000 ft,MD-82,2 to 10,7,None,6/10/2001 0:00,No damage,2,US AIRWAYS*,Georgia,Take-off run,None,FALSE,FALSE,,Small,Overcast,Rock pigeon,Y,0,0,0,No
209020,Airplane,HILO INTL ARPT,< 1000 ft,B-737-200,2 to 10,3,None,6/11/2001 0:00,No damage,2,ALOHA AIRLINES,Hawaii,Take-off run,None,FALSE,FALSE,VERY SMALL BIRDS.,Small,Some Cloud,Unknown bird - small,N,0,0,0,Yes
208151,Airplane,CHARLES DE GAULLE,< 1000 ft,A-310,2 to 10,10,None,6/11/2001 0:00,No damage,2,FEDEX EXPRESS,N/A,Approach,None,FALSE,FALSE,,Small,Some Cloud,Unknown bird - small,N,0,200,0,No
205386,Airplane,ORLANDO INTL,< 1000 ft,B-737-200,2 to 10,2,Aborted Take-off,6/13/2001 0:00,Caused damage,2,US AIRWAYS*,Florida,Take-off run,None,TRUE,FALSE,"FLT 2712 ABTD T/O BELIEVING THEY HAD A BLOWN TIRE. TAXIED TO RAMP. FAN BLADE FAILURE. INGESTION IN BOTH ENGS. ALTHOUGH TWO ENGS REPTD DAMAGED, CALL TO P&W SHOWED ONLY 1 ENG HAD DAMAGE.  ENG WAS REMOVED, BUT NOT BECAUSE OF BIRD STRIKE (C-9 DISK LIFE). FOUN",Small,Some Cloud,Mourning dove,Y,"19,524",0,0,Yes
208558,Airplane,ARDMORE MUNICIPAL,< 1000 ft,HAWKER 800,2 to 10,10,None,6/14/2001 0:00,No damage,2,BUSINESS,Oklahoma,Landing Roll,None,FALSE,FALSE,,Small,Overcast,Barn swallow,N,0,0,0,No
6465,Airplane,CHARLESTON AFB/INTL ARPT,< 1000 ft,C-17A,2 to 10,9,None,6/14/2001 0:00,No damage,,MILITARY,South Carolina,Take-off run,None,TRUE,TRUE,"Birds were observed departing away from airfield on short final.  On landing rollout, birds made an aggressive reversal back down the rwy on collision course with acft.  Bird strike was unavoidable.",Small,No Cloud,Cattle egret,Y,"4,165",0,0,No
209067,Airplane,SAVANNAH INTL,< 1000 ft,C-172,2 to 10,7,None,6/15/2001 0:00,No damage,1,BUSINESS,Georgia,Approach,None,FALSE,FALSE,NOTAM WARNING,Small,Some Cloud,Unknown bird - small,Y,0,50,0,No
203413,Airplane,SALT LAKE CITY INTL,< 1000 ft,PILATUS PC12,2 to 10,8,None,6/18/2001 0:00,Caused damage,1,BUSINESS,Utah,Approach,None,TRUE,TRUE,"REPTD AS DUCKS OR GEESE. WING ROOT, AND GEAR LEG AND DOOR DAMAGED. BIRD ID BY SMITHSONIAN. FAA 111.",Medium,No Cloud,Redhead,Y,0,700,0,No
209857,Airplane,TED STEVENS ANCHORAGE INTL,> 1000 ft,B-757-200,2 to 10,10,None,6/21/2001 0:00,No damage,2,CONTINENTAL AIRLINES,Alaska,Climb,None,FALSE,FALSE,LRG BLACK BIRDS. PROBABLY RAVENS. PHASES OF FLT DIFFERED ON 2 REPORTS.,Medium,Some Cloud,Common raven,N,0,"1,500",0,Yes
209348,Airplane,LIHUE ARPT,< 1000 ft,B-737-200,2 to 10,8,None,6/27/2001 0:00,No damage,2,ALOHA AIRLINES,Hawaii,Landing Roll,None,FALSE,FALSE,,Small,Some Cloud,Black-headed munia,Y,0,0,0,Yes
206976,Airplane,SARASOTA-BRADENTON,< 1000 ft,MD-88,2 to 10,7,None,6/30/2001 0:00,No damage,2,DELTA AIR LINES,Florida,Take-off run,None,FALSE,FALSE,,Small,Some Cloud,Laughing gull,N,0,0,0,No
4090,Airplane,CHARLESTON AFB/INTL ARPT,< 1000 ft,C-17A,2 to 10,5,Precautionary Landing,7/2/2001 0:00,No damage,,MILITARY,South Carolina,Climb,None,FALSE,FALSE,,Medium,Some Cloud,Unknown bird or bat,Y,0,50,0,No
201413,Airplane,SAVANNAH INTL,< 1000 ft,FOKKER F100,2 to 10,3,None,7/4/2001 0:00,No damage,2,US AIRWAYS*,Georgia,Landing Roll,None,FALSE,FALSE,NO DMG.FLT 1073. 2 BIRDS STRUCK. TIME REPTD AS 0855 AND 0930.,Medium,No Cloud,Unknown bird - medium,Y,0,0,0,No
209394,Airplane,MONTREAL/PIERRE-ELLIOTT-TRUDEAU INTL,< 1000 ft,FOKKER F100,2 to 10,3,None,7/4/2001 0:00,No damage,2,AMERICAN AIRLINES,Quebec,Climb,None,FALSE,FALSE,NO DMG. ONLY STAINS INDICATING 2 BIRD STRIKES. 1/2 HR OUT OF SVC.,Small,No Cloud,Unknown bird - small,N,0,30,0,No
4465,Airplane,CHARLESTON AFB/INTL ARPT,< 1000 ft,C-21A,2 to 10,5,Aborted Take-off,7/7/2001 0:00,No damage,,MILITARY,South Carolina,Climb,None,FALSE,FALSE,"WHILE ON THE RUNWAY, THE CREW SAW A THE BIRD GO OVER THE TOP OF THE CANOPY DURING A TOUCH AND GO. THE CREW ABORTED THE TAKEOFF FOR A POSSIBLE BIRD STRIKE. UPON INSPECTION, THE CREW NOTED TWO IMPACT POINTS ON THE ACFT. NO DAMAGE WAS NOTED.",Medium,No Cloud,Unknown bird or bat,Y,0,0,0,No
4091,Airplane,CHARLESTON AFB/INTL ARPT,< 1000 ft,C-21A,2 to 10,2,Aborted Take-off,7/7/2001 0:00,No damage,,MILITARY,South Carolina,Take-off run,None,FALSE,FALSE,,Medium,Some Cloud,Unknown bird or bat,Y,0,0,0,No
207392,Airplane,TALLAHASSEE REGIONAL,< 1000 ft,CL-RJ100/200,2 to 10,4,None,7/8/2001 0:00,No damage,2,COMAIR AIRLINES,Florida,Landing Roll,None,FALSE,FALSE,FOUND 6 MED WHITE BIRDS,Medium,No Cloud,Unknown bird - medium,Y,0,0,0,No
215844,Airplane,UNALASKA ARPT,< 1000 ft,B-737-200,2 to 10,4,None,7/9/2001 0:00,No damage,2,ALASKA AIRLINES,Alaska,Approach,None,FALSE,FALSE,,Large,Overcast,Bald eagle,N,0,25,0,Yes
213309,Airplane,WASHINGTON DULLES INTL ARPT,< 1000 ft,BA-31 JETSTR,2 to 10,9,None,7/9/2001 0:00,No damage,2,ATLANTIC COAST AIRLINES,DC,Approach,None,FALSE,FALSE,,Small,No Cloud,Mourning dove,N,0,10,0,No
206794,Airplane,LOUISVILLE INTL ARPT,< 1000 ft,MD-80,2 to 10,6,None,7/10/2001 0:00,No damage,2,DELTA AIR LINES,Kentucky,Climb,Fog,FALSE,FALSE,FLT 927,Medium,Some Cloud,American crow,Y,0,50,0,No
212204,Airplane,PENSACOLA REGIONAL,< 1000 ft,C-208,2 to 10,4,None,7/11/2001 0:00,No damage,1,MID-ATLANTIC FREIGHT,Florida,Approach,None,FALSE,FALSE,"# BIRDS STRUCK NOT REPTD, ASSUME 2-10, SAME AS # SEEN.",Small,Some Cloud,Unknown bird - small,N,130,50,0,No
208170,Airplane,NEW CASTLE COUNTY,< 1000 ft,CL-600,2 to 10,9,None,7/11/2001 0:00,Caused damage,2,BUSINESS,Delaware,Approach,None,FALSE,FALSE,HARD BRASS BRAKE LINE ON RT MAIN GEAR CRACKED. BIRD REMAINS WEDGED THROUGHOUT MAIN GEAR COMPLEX ON RT SIDE. DAMAGE TO RT ENG INLET AND SUBSEQUENT COLLATERAL DMG TO ENG FANS AND INTERNAL PARTS. INGESTION?,Medium,Some Cloud,Unknown bird - medium,N,"262,923","1,000",0,No
203106,Airplane,HARRISBURG INTL,< 1000 ft,DC-9,2 to 10,10,None,7/12/2001 0:00,No damage,2,NORTHWEST AIRLINES,Pennsylvania,Landing Roll,None,FALSE,FALSE,NO DMG REPTD.,Small,Some Cloud,Bank swallow,N,0,0,0,No
210876,Airplane,FULTON COUNTY ARPT - BROWN FIELD,< 1000 ft,DA-900,2 to 10,8,None,7/12/2001 0:00,Caused damage,3,BUSINESS,Georgia,Climb,None,FALSE,FALSE,"NO ABNORMALITES NOTED. FOUND 2 FAN BLADES BENT 1/4"" OUTWARD ON POST FLT INSPN.",Small,No Cloud,Unknown bird - small,N,"45,556",10,0,No
209578,Airplane,GOLDEN TRIANGLE REGIONAL,< 1000 ft,SAAB-340,2 to 10,10,Aborted Take-off,7/14/2001 0:00,No damage,2,PINNACLE,Mississippi,Take-off run,None,FALSE,FALSE,WENT THRU A FLOCK AT 50 KTS THEN ANOTHER ONE AT 90 KTS. HEARD 2 SEPARATE STRIKES. RETD TO GATE. NO EVIDENCE FOUND.,Small,No Cloud,Unknown bird - small,N,0,0,0,No
207269,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,EMB-145,2 to 10,3,None,7/14/2001 0:00,No damage,2,AMERICAN EAGLE AIRLINES,Texas,Approach,None,FALSE,FALSE,"SML BIRDS, POSSIBLY MIGRATING HUMMINGBIRDS",Small,Some Cloud,Unknown bird - small,Y,0,"1,000",0,No
209885,Airplane,BRADLEY INTL,< 1000 ft,MD-83,2 to 10,10,None,7/16/2001 0:00,No damage,2,TRANS WORLD AIRLINES,Connecticut,Climb,None,FALSE,FALSE,,Small,No Cloud,European starling,Y,0,50,0,No
206460,Airplane,LIHUE ARPT,< 1000 ft,B-737-200,2 to 10,5,None,7/16/2001 0:00,No damage,2,ALOHA AIRLINES,Hawaii,Approach,None,FALSE,FALSE,NO REPTD DMG. HIT 2 BIRDS.,Small,Some Cloud,Black-headed munia,Y,0,50,0,Yes
209112,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,FOKKER F100,2 to 10,5,None,7/23/2001 0:00,No damage,2,AMERICAN AIRLINES,Texas,Approach,None,FALSE,FALSE,MAE LOGBOOK WRITE UP FOR INSPN PRIOR TO SUBSEQUENT FLT.,Small,No Cloud,Rock pigeon,N,0,30,0,No
208038,Airplane,PORT COLUMBUS INTL,< 1000 ft,C-560,2 to 10,4,Aborted Take-off,7/24/2001 0:00,No damage,2,EXECUTIVE JET AVIATION,Ohio,Take-off run,None,FALSE,FALSE,PIREP OF STRIKE. RETD TO RAMP NO DMG REPTD. 3 DOVES RECOVERED BY OPS.,Small,Some Cloud,Mourning dove,Y,0,0,0,No
210985,Airplane,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,< 1000 ft,DORNIER 328,2 to 10,2,None,7/25/2001 0:00,No damage,2,UNKNOWN,Kentucky,Approach,None,FALSE,FALSE,,Small,Some Cloud,European starling,Y,0,300,0,No
210886,Airplane,GULFPORT BILOXI REGIONAL,< 1000 ft,DC-9,2 to 10,7,None,7/26/2001 0:00,No damage,2,NORTHWEST AIRLINES,Mississippi,Take-off run,None,FALSE,FALSE,,Small,Overcast,Unknown bird - small,N,0,0,0,No
206696,Airplane,CHICAGO O'HARE INTL ARPT,< 1000 ft,EMB-145,2 to 10,3,None,7/28/2001 0:00,No damage,2,AMERICAN EAGLE AIRLINES,Illinois,Approach,None,FALSE,FALSE,,Small,Some Cloud,Unknown bird - small,N,0,10,0,No
210368,Airplane,PHILADELPHIA INTL,< 1000 ft,B-737-300,2 to 10,5,None,7/28/2001 0:00,Caused damage,2,US AIRWAYS*,Pennsylvania,Approach,None,FALSE,FALSE,"SMALL DENTS IN WING. SWAPPED AIRCRAFT. BIRD REPTD AS GOOSE, ASSUME CAGO.",Large,Overcast,Canada goose,N,0,50,0,Yes
209732,Airplane,MINETA SAN JOSE INTL,> 1000 ft,B-757-200,2 to 10,7,None,7/28/2001 0:00,Caused damage,2,AMERICAN AIRLINES,California,Approach,None,FALSE,FALSE,,Medium,No Cloud,Unknown bird - medium,N,0,"2,600",0,Yes
211137,Airplane,HUNTSVILLE INTL,< 1000 ft,LEARJET-45,2 to 10,6,None,7/30/2001 0:00,No damage,2,BUSINESS,Alabama,Approach,None,FALSE,FALSE,2 BIRDS. NO DMG.,Small,Overcast,Unknown bird - small,N,0,15,0,No
208419,Airplane,JAMESTOWN REGIONAL,< 1000 ft,BE-1900,2 to 10,9,None,7/31/2001 0:00,No damage,2,GREAT LAKES AIRLINES,North Dakota,Take-off run,None,FALSE,FALSE,,Small,Some Cloud,Finches,N,0,0,0,No
213445,Airplane,GREATER ROCHESTER INTL,< 1000 ft,A-320,2 to 10,6,None,7/31/2001 0:00,No damage,2,JETBLUE AIRWAYS,New York,Take-off run,Fog,FALSE,FALSE,FLT 59. HIT 2 BIRDS.,Small,Some Cloud,Unknown bird - small,Y,0,0,0,No
206813,Airplane,PEASE INTL TRADEPORT,< 1000 ft,GULFAERO IV,2 to 10,9,None,8/10/2001 0:00,No damage,2,BUSINESS,New Hampshire,Landing Roll,None,FALSE,FALSE,"3 BIRDS HIT. FOUND WATER PIPET, BARN SWALLOW.",Small,Overcast,Barn swallow,Y,0,0,0,No
210796,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,MD-80,2 to 10,3,None,8/10/2001 0:00,Caused damage,2,AMERICAN AIRLINES,Texas,Approach,None,FALSE,FALSE,"AOA VANE ON RT SIDE, WINDSHLD WIPER ON F/O SIDE AND RADOME DAMAGED.",Small,Overcast,Rock pigeon,N,0,20,0,No
208823,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,B-757-200,2 to 10,8,None,8/11/2001 0:00,No damage,2,AMERICAN AIRLINES,Texas,Take-off run,None,FALSE,FALSE,"4 BIRDS ON RWY. ALL FLEW UP. 2 HIT, 1 ON CAPT'S WINDSHLD & 1 ON F/O WINDSHLD.",Small,No Cloud,Great-tailed grackle,N,0,0,0,Yes
204392,Airplane,PENSACOLA REGIONAL,< 1000 ft,CL-RJ100/200,2 to 10,6,None,8/12/2001 0:00,No damage,2,PINNACLE,Florida,Landing Roll,None,FALSE,FALSE,,Small,Overcast,Unknown bird - small,N,0,0,0,No
211389,Airplane,BIRMINGHAM-SHUTTLESWORTH INTL,< 1000 ft,B-737,2 to 10,4,None,8/12/2001 0:00,No damage,2,SOUTHWEST AIRLINES,Alabama,Take-off run,None,FALSE,FALSE,FLT 609,Small,Overcast,Unknown bird - small,Y,0,0,0,Yes
209343,Airplane,AIRBORNE AIRPARK,< 1000 ft,DC-9-40,2 to 10,10,None,8/13/2001 0:00,No damage,2,ABX AIR,Ohio,Climb,None,FALSE,FALSE,MULTIPLE BIRD STRIKES. NO DMG. INSPN.,Medium,No Cloud,Unknown bird - medium,N,0,50,0,No
210192,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,FOKKER F100,2 to 10,10,None,8/13/2001 0:00,No damage,2,AMERICAN AIRLINES,Texas,Take-off run,None,FALSE,FALSE,,Small,Overcast,Rock pigeon,Y,0,0,0,No
210408,Airplane,BALTIMORE WASH INTL,< 1000 ft,CL-RJ100/200,2 to 10,10,None,8/13/2001 0:00,No damage,2,MESA AIRLINES,Maryland,Approach,None,FALSE,FALSE,FLT 549,Small,Overcast,Unknown bird - small,Y,0,50,0,No
209838,Airplane,PHILADELPHIA INTL,< 1000 ft,B-737-400,2 to 10,7,Other,8/13/2001 0:00,No damage,2,US AIRWAYS*,Pennsylvania,Landing Roll,Rain,FALSE,FALSE,FOG. PREVIOUS ARRIVAL REPTD BIRDS ON RWY. ATC ADZFLT 2178 OF THIS. NO DMG. TIME OUT OF SVC 15 MINS. DATA ENTRY NOTE: TIMES DIFFER ON THE TWO REPTS BY 1 HR. OTHERWISE ALL IS THE SAME.),Medium,Overcast,Ring-billed gull,Y,0,0,0,Yes
5960,Airplane,BARKSDALE AIR FORCE BASE ARPT,< 1000 ft,B-52H,2 to 10,9,None,8/13/2001 0:00,No damage,,MILITARY,Louisiana,Take-off run,None,TRUE,TRUE,,Small,No Cloud,Mourning dove,Y,0,0,0,No
209410,Airplane,CHARLOTTE/DOUGLAS INTL ARPT,< 1000 ft,DHC8 DASH 8,2 to 10,4,None,8/14/2001 0:00,No damage,2,CCAIR,North Carolina,Approach,None,FALSE,FALSE,MULTIPLE STRIKES. SUSPECTED ENG STRIKE BUT UNSURE WHICH ENG. NO DMG. RWY INCORRECTLY REPD AS 3.,Small,Some Cloud,Rock pigeon,N,0,20,0,No
209947,Airplane,ROCHESTER INTL,< 1000 ft,FOKKER F100,2 to 10,6,None,8/14/2001 0:00,No damage,2,AMERICAN AIRLINES,Minnesota,Take-off run,None,FALSE,FALSE,"FLOCK OF SML DARK BIRDS LIFTED OFF FROM FIELDS ON BOTH SIDES OF RWY. 1 HIT FUSELAGE OVER F/O WINDSHLD, OTHER SOMEWHERE DOWN RT SIDE FUSELAGE. NO PROBLEMS.",Small,No Cloud,Unknown bird - small,N,0,0,0,No
213967,Airplane,HUNTSVILLE INTL,< 1000 ft,C-560,2 to 10,2,None,8/15/2001 0:00,No damage,2,BUSINESS,Alabama,Landing Roll,None,FALSE,FALSE,PILOT REPTD POSSIBLE STRIKES CLEARING RWY. NO DMG.,Small,No Cloud,Mourning dove,N,0,0,0,No
211739,Airplane,EVANSVILLE REGIONAL,< 1000 ft,CITATION X,2 to 10,5,None,8/15/2001 0:00,No damage,2,BUSINESS,Indiana,Climb,None,FALSE,FALSE,,Medium,Some Cloud,Unknown bird - medium,N,0,100,0,No
213559,Airplane,LOUISVILLE INTL ARPT,< 1000 ft,CL-601/604,2 to 10,9,None,8/15/2001 0:00,No damage,2,BUSINESS,Kentucky,Take-off run,None,FALSE,FALSE,NO DMG.,Small,No Cloud,Mourning dove,N,0,0,0,No
